Id, Title, Year, Num_Citiation, Authors, Fields_of_Study, 
2149204285, New methods for the visualization of electric power system information,2000,32, Thomas J. Overbye; Jamie D. Weber, Electric power system; Computer animation; Computer science; Visualization; Data visualization; Animation; Real-time computing; Electric power industry; Transmission system; Information visualization, 
2149209690, A Study on Dual-Scale Data Charts,2011,20, Petra Isenberg; Anastasia Bezerianos; Pierre Dragicevic; Jean-Daniel Fekete, Data visualization; Terminology; Shape analysis (digital geometry); Data mining; Group method of data handling; Quantization (signal processing); Empirical evidence; Computer science; Chart; Graph, 
2121158180, Visibility-driven Mesh Analysis and Visualization through Graph Cuts,2008,16, Kaichi Zhou; Eugene Zhang; Jiˇr´ı Bittner; Peter Wonka, , 
2149253253, Volume visualization comes of age: the state of the art in technology and application,1991,0, Vincent J. Argiro; Mary C. Whitton; Alan C. Evans; Wulf Massell; Stephen W. Paddock; Elliot K. Fishman, , 
2149309906, Physically Based Methods for Tensor Field Visualization,2004,48, Ingrid Hotz; Louis Feng; Hans Hagen; Bernd Hamann; Kenneth I. Joy; Boris Jeremić, Tensor field; Theoretical computer science; Cartesian tensor; Tensor; Symmetric tensor; Mathematical analysis; Tensor product of Hilbert spaces; Tensor (intrinsic definition); Cauchy stress tensor; Tensor contraction; Mathematics; Topology, 
2149359100, Topological Lines in 3D Tensor Fields,2004,44, Xiaoqiang Zheng; Alex Pang, Tensor; Tensor field; Computational geometry; Feature extraction; Degenerate energy levels; Visualization; Data visualization; Topology; Mathematics, 
2121287194, A distributed parallel interactive volume rendering package,1994,33, John S. Rowlan; G. Edward Lent; Nihar Gokhale; Shannon Bradshaw, Massively parallel; Computer hardware; Parallel rendering; Volume rendering; HIPPI; Distributed algorithm; Parallel computing; Scientific visualization; Load balancing (computing); Ray tracing (graphics); Computer science, 
2121322496, Assisted navigation for large information spaces,2002,16, Brent M. Dennis; Christopher G. Healey, Software system; Computer vision; Data visualization; Smart camera; Visualization; Graph traversal; Data element; Scientific visualization; Artificial intelligence; Information visualization; Computer science, 
2149431522, Continuous Parallel Coordinates,2009,70, Julian Heinrich; Daniel Weiskopf, Theoretical computer science; Grid; Generalized coordinates; Multidimensional systems; Interpolation; Orthogonal coordinates; Mathematical optimization; Scientific visualization; Log-polar coordinates; Parallel coordinates; Computer science, 
2121353044, Approximation of isosurface in the Marching Cube: ambiguity problem,1994,35, Sergey V. Matveyev, Graph theory; Discrete mathematics; Data cube; Isosurface; Cube; Marching tetrahedra; Ambiguity; Computational geometry; Mathematics; Marching cubes, 
2149465539, Enabling level-of-detail matching for exterior scene synthesis,2000,12, Randy K. Scoggins; Raghu Machiraju; Robert J. Moorhead, Rendering (computer graphics); Importance sampling; Data type; Theoretical computer science; Computer vision; Filter (signal processing); Machine vision; Sensitivity (control systems); Sampling (signal processing); Artificial intelligence; Level of detail; Computer science, 
2121372454, Visualization of complex models using dynamic texture-based simplification,1996,72, Daniel G. Aliaga, Theoretical computer science; Rendering (computer graphics); Morphing; Computer vision; Data visualization; Visualization; Computation; Artificial intelligence; Interactive visualization; Space partitioning; Computer science, 
2149482703, Opening the black box - data driven visualization of neural networks,2005,59, Fan-Yin Tzeng; Kwan-Liu Ma, , 
2121428076, PRIMA: A case study of using information visualization techniques for patient record analysis,2002,14, Donna L. Gresh; David A. Rabenhorst; Amnon Shabo; Shimon Slavin, , 
2121462281, Exploring surface characteristics with interactive Gaussian images (a case study),2002,5, Bradley Lowekamp; Penny Rheingans; Terry S. Yoo, Computer vision; Computational geometry; Map projection; Visualization; Curvature; Brushing and linking; Differential geometry; Artificial intelligence; Gauss map; Interactive visualization; Mathematics, 
2149644520, Hierarchical Event Selection for Video Storyboards with a Case Study on Snooker Video Visualization,2011,21, Matthew L. Parry; Philip A. Legg; David H. S. Chung; Iwan W. Griffiths; Min Chen, , 
2121659214, QuadTIN: quadtree based triangulated irregular networks,2002,82, Renato Pajarola; Marc Antonijuan; Roberto Lario, Computer vision; Triangulated irregular network; Theoretical computer science; Grid; Rendering (computer graphics); Quadtree; Triangulation (social science); Scientific visualization; Level of detail; Interactive visualization; Artificial intelligence; Computer science, 
2121684952, A data model for scientific visualization with provisions for regular and irregular grids,1991,76, Robert B. Haber; Bruce David Lucas; Nancy S. Collins, Theoretical computer science; Piecewise; Data model; Data visualization; Computer graphics; Data modeling; Scientific visualization; Data structure; External Data Representation; Computer science, 
2149791793, A multi-resolution data structure for two-dimensional Morse-Smale functions,2003,51, Peer-Timo Bremer; Herbert Edelsbrunner; Bernd Hamann; Valerio Pascucci, , 
2121697922, Visualizing 2D probability distributions from EOS satellite image-derived data sets: a case study,2001,33, David L. Kao; Jennifer L. Dungan; Alex Pang, , 
2121698026, Linear and Cubic Box Splines for the Body Centered Cubic Lattice,2004,57, Alireza Entezari; Ramsay Dyer; Torsten Möller, Cartesian coordinate system; Box spline; Fourier transform; Piecewise; Interpolation; Cubic crystal system; Mathematical optimization; Piecewise linear function; Frequency response; Mathematics, 
2149827033, D-Dupe: An Interactive Tool for Entity Resolution in Social Networks,2006,55, Mustafa Bilgic; Louis Licamele; Lise Getoor; Ben Shneiderman, Data mining; Computer science; Social network analysis; Information integration; Visual analytics; Iterative and incremental development; Data quality; Distributed computing; User-centered design; User assistance; User interface, 
2121752185, A system for the complementary visualization of 3D volume images using 2D and 3D binaurally processed sonification representations,1996,4, David Rossiter; Wai-Yin Ng, Voxel; Volume rendering; Computer vision; Visualization; Animation; Audio signal processing; Scientific visualization; Audio signal; Artificial intelligence; Computer science; Sonification, 
2121760846, Improving the visualization of hierarchies with treemaps: design issues and experimentation,1992,96, David Turo; Brian D. Johnson, Computer animation; Computer vision; Theoretical computer science; Animation; Data visualization; Data mining; Visualization; Computational geometry; Artificial intelligence; Hierarchy; Information visualization; Computer science; Technical report, 
2121801675, VISAGE: an object-oriented scientific visualization system,1992,22, William J. Schroeder; William E. Lorensen; G. D. Montanaro; Christopher Richard Volpe, Theoretical computer science; Visualization; Data visualization; Visual analytics; Human–computer interaction; Scientific visualization; Ranging; Computer science; User interface; Information visualization; Scripting language, 
2149896152, Volume warping for adaptive isosurface extraction,2002,20, Laurent Balmelli; Christopher J. Morris; Gabriel Taubin; Fausto Bernardini, Theoretical computer science; Computer vision; Geometric modeling; Interpolation; Isosurface; Computational geometry; Image warping; Polygon; Visualization; Data structure; Artificial intelligence; Computer science, 
2121820988, A voxel-based forward projection algorithm for rendering surface and volumetric data,1992,29, John R. Wright; Julia C. L. Hsieh, , 
2150014546, Visualizing Causal Semantics Using Animations,2007,21, Nivedita R. Kadaba; Pourang Irani; Jason P. Leboe, Computer animation; Theoretical computer science; Computer vision; Data visualization; Animation; Visualization; Semantics; Perception; Natural language processing; Artificial intelligence; Causality; Comprehension; Computer science, 
2121925785, An architecture for rule-based visualization,1993,45, Bernice E. Rogowitz; Lloyd A. Treinish, , 
2150049246, Efficient Computation of Morse-Smale Complexes for Three-dimensional Scalar Functions,2007,68, Attila Gyulassy; Vijay Natarajan; Bernd Hamann, Scalar (physics); Discrete mathematics; Theoretical computer science; Critical point (mathematics); Scalar field; Manifold; Morse theory; Complex-valued function; Linear complex structure; Complex dynamics; Mathematics; Topology, 
2121955354, Interactive information visualization of a million items,2002,180, Jean-Daniel Fekete; Catherine Plaisant, Theoretical computer science; Computer animation; Scatter plot; Computer science; Interaction technique; Data visualization; Scalability; Animation; Graphics; Computer vision; Artificial intelligence; Information visualization, 
2150068215, Simplification of tetrahedral meshes,1998,59, Issac J. Trotts; Bernd Hamann; Kenneth I. Joy; David F. Wiley, Grid; Mesh generation; Triangulation (social science); Vertex (geometry); Level of detail; Mathematical optimization; Tetrahedron; Mathematics; Polygon mesh; Spline (mathematics), 
2121976441, Volume MLS Ray Casting,2008,34, Christian Ledergerber; Gael Guennebaud; Miriah D. Meyer; Moritz Bächer; Hanspeter Pfister, Ray casting; Theoretical computer science; Volume rendering; Computer vision; Rendering (computer graphics); Isosurface; Shading; Artificial intelligence; Ray tracing (graphics); Moving least squares; Computer science; Unstructured grid, 
2150085383, A Taxonomy of Clutter Reduction for Information Visualisation,2007,223, Geoffrey P. Ellis; Alan Dix, , 
2121992368, Cooperative computer-aided design of scientific visualizations,1991,15, Sandeep Kochhar; Mark Friedell; Mark Vincent LaPolla, Application software; Data visualization; Computer Aided Design; Human–computer interaction; Visualization; Telephony; Computer graphics; Scientific visualization; Electronic design automation; Computer science, 
2122067202, VRMosaic: Web access from within a virtual environment,1996,12, Ian G. Angus; Henry Sowizral, , 
2122089115, Four-dimensional views of 3D scalar fields,1992,25, Andrew J. Hanson; Pheng-Ann Heng, Scalar field; Elevation; Euclidean space; Scalar (physics); Computational geometry; Variables; Data visualization; Geometry; Mathematics, 
2122118920, Interactive Visualization of Hyperspectral Images of Historical Documents,2010,23, Seon Joo Kim; Shaojie Zhuo; Fanbo Deng; Chi-Wing Fu; Michael S. Brown, Computer vision; Software visualization; Document processing; Data mining; Information retrieval; Visualization; Data visualization; Image fusion; Geovisualization; Hyperspectral imaging; Artificial intelligence; Interactive visualization; Computer science, 
2150231912, Time Curves: Folding Time to Visualize Patterns of Temporal Evolution in Data,2016,42, Benjamin Bach; Conglei Shi; Nicolas Heulot; Tara M. Madhyastha; Thomas J. Grabowski; Pierre Dragicevic, , 
2150234592, A visualization tool for mechanical design,1996,2, Shao-Chiung Lu; Alec B. Rebello; D. H. Cui; Roni Yagel; R. A. Miller; G. L. Kinzel, , 
2122140178, Texture-based Transfer Functions for Direct Volume Rendering,2008,69, Jesus J. Caban; Penny Rheingans, , 
2150349645, Hardware-Accelerated Adaptive EWA Volume Splatting,2004,34, Wei Chen; Liu Ren; Matthias Zwicker; Hanspeter Pfister, , 
2122250746, AD-Frustum: Adaptive Frustum Tracing for Interactive Sound Propagation,2008,66, Anish Chandak; Christian Lauterbach; Micah Taylor; Zhimin Ren; Dinesh Manocha, , 
